#Date,"Zooplankton Biomass, mg m-3",
04/01/2000,37.6811286,
10/01/2000,37.4848045,
17/01/2000,39.05697932,
24/01/2000,37.4325778,
02/02/2000,39.33882338,
14/02/2000,40.03714497,
28/02/2000,44.15387908,
13/03/2000,44.05306805,
20/03/2000,60.53305002,
27/03/2000,274.6556647,
03/04/2000,66.70171858,
11/04/2000,82.91272669,
27/04/2000,55.1476527,
03/05/2000,69.00479703,
08/05/2000,56.33812088,
15/05/2000,135.6418299,
22/05/2000,59.93808833,
31/05/2000,48.8551798,
05/06/2000,49.06166559,
19/06/2000,45.00514891,
26/06/2000,45.06667447,
03/07/2000,48.3924437,
10/07/2000,53.32162674,
17/07/2000,47.59064725,
11/09/2000,55.65446598,
20/09/2000,55.02842132,
16/10/2000,44.64569237,
26/10/2000,43.7339055,
06/11/2000,41.87292461,
13/11/2000,42.97950658,
18/12/2000,37.34322829,
08/01/2001,37.2885582,
16/01/2001,44.54942472,
29/01/2001,42.90448514,
08/02/2001,37.67788395,
13/02/2001,39.93186911,
19/02/2001,45.07562818,
27/02/2001,53.97801869,
05/03/2001,79.154688,
12/03/2001,49.68241804,
02/04/2001,53.25009566,
09/04/2001,82.00915814,
18/04/2001,84.67285826,
23/04/2001,55.4096162,
30/04/2001,43.70563293,
09/05/2001,45.476045,
14/05/2001,44.74132873,
21/05/2001,58.82776731,
30/05/2001,51.45631296,
04/06/2001,45.32594439,
11/06/2001,53.48222606,
18/06/2001,50.19216082,
25/06/2001,53.35397528,
02/07/2001,49.30491147,
09/07/2001,49.61544686,
16/07/2001,45.79618701,
23/07/2001,65.12442315,
30/07/2001,59.93625,
13/08/2001,47.06120922,
20/08/2001,54.92626627,
03/09/2001,70.32524398,
10/09/2001,49.31702356,
17/09/2001,56.02539668,
24/09/2001,62.99575319,
09/10/2001,44.89277137,
22/10/2001,44.4547145,
29/10/2001,50.21374254,
05/11/2001,44.44908854,
12/11/2001,45.15029487,
19/11/2001,46.26582474,
26/11/2001,44.90735206,
10/12/2001,44.21807821,
07/01/2002,44.74715403,
14/01/2002,41.13030927,
12/02/2002,37.63223748,
18/02/2002,37.91424275,
04/03/2002,38.96626905,
19/03/2002,67.06114007,
25/03/2002,45.95179764,
02/04/2002,58.12642231,
08/04/2002,55.12146297,
15/04/2002,51.11283499,
22/04/2002,54.54564101,
01/05/2002,75.57646087,
07/05/2002,53.16496406,
16/05/2002,48.52808877,
06/06/2002,50.95395855,
11/06/2002,47.47096671,
18/06/2002,60.72007868,
24/06/2002,65.81237724,
01/07/2002,97.84368266,
22/07/2002,52.97908265,
29/07/2002,62.59110451,
05/08/2002,84.94475906,
12/08/2002,59.41784965,
20/08/2002,48.0684713,
28/08/2002,76.21032829,
02/09/2002,50.4248802,
09/09/2002,46.65380383,
16/09/2002,46.00912541,
23/09/2002,50.99342289,
30/09/2002,49.95206685,
07/10/2002,49.17474373,
14/10/2002,43.81220185,
28/10/2002,44.2665672,
04/11/2002,42.57485232,
18/11/2002,42.91118862,
25/11/2002,44.27111457,
03/12/2002,41.8148451,
16/12/2002,41.03063097,
06/01/2003,41.81747663,
13/01/2003,41.48679248,
22/01/2003,40.06558848,
27/01/2003,43.39683547,
03/02/2003,39.98536738,
10/02/2003,40.00972698,
17/02/2003,40.3826228,
03/03/2003,51.56915468,
11/03/2003,46.00316126,
17/03/2003,45.4128802,
25/03/2003,48.87303738,
31/03/2003,41.91756416,
07/04/2003,42.48650957,
14/04/2003,43.00341852,
22/04/2003,55.41949064,
06/05/2003,107.9430988,
12/05/2003,74.33861814,
19/05/2003,73.00761581,
28/05/2003,52.17181606,
03/06/2003,48.76430265,
09/06/2003,43.99225319,
16/06/2003,42.03137449,
23/06/2003,45.5869683,
30/06/2003,56.68870418,
07/07/2003,60.18871426,
14/07/2003,56.99184115,
21/07/2003,47.05773013,
28/07/2003,43.277352,
04/08/2003,44.08107365,
11/08/2003,79.46436398,
20/08/2003,47.25729571,
27/08/2003,52.14680801,
02/09/2003,45.05082858,
11/09/2003,55.72845377,
15/09/2003,53.71271482,
24/09/2003,47.47546978,
29/09/2003,46.30542316,
13/10/2003,47.97608153,
21/10/2003,43.04031395,
27/10/2003,53.84807565,
06/11/2003,44.58244471,
10/11/2003,42.68589882,
24/11/2003,41.36028576,
10/12/2003,42.0994701,
15/12/2003,44.57903378,
21/01/2004,40.11322833,
28/01/2004,42.28522262,
12/02/2004,45.16996298,
16/02/2004,45.62163547,
23/02/2004,52.47030607,
01/03/2004,42.10902639,
08/03/2004,54.91154261,
29/03/2004,71.91853088,
13/04/2004,82.40096742,
22/04/2004,58.07460885,
26/04/2004,77.40745101,
17/05/2004,83.41664813,
24/05/2004,50.5179058,
02/06/2004,68.91269923,
07/06/2004,82.32034187,
14/06/2004,54.14196653,
21/06/2004,64.61983085,
30/06/2004,60.63001183,
06/07/2004,50.92902759,
12/07/2004,47.59521693,
21/07/2004,62.39806267,
02/08/2004,65.0640854,
09/08/2004,52.72271721,
16/08/2004,49.51787577,
25/08/2004,47.44674052,
31/08/2004,43.70972817,
06/09/2004,51.19637483,
21/09/2004,51.67174177,
27/09/2004,61.67194392,
18/10/2004,47.25746958,
26/10/2004,46.25252933,
01/11/2004,45.54005287,
09/11/2004,42.68379238,
16/11/2004,44.34544509,
23/11/2004,41.63237914,
29/11/2004,42.55189123,
06/12/2004,43.33865275,
13/12/2004,41.7673196,
20/12/2004,40.80933044,
06/01/2005,43.19723026,
19/01/2005,39.33756594,
24/01/2005,41.34190847,
31/01/2005,45.04205702,
07/02/2005,42.23721976,
15/02/2005,42.88685849,
22/02/2005,41.93989347,
28/02/2005,42.11604885,
07/03/2005,43.55583378,
15/03/2005,48.47007355,
21/03/2005,47.04853455,
29/03/2005,43.16674041,
04/04/2005,70.86603025,
11/04/2005,56.61314062,
18/04/2005,55.19300101,
26/04/2005,48.3300483,
04/05/2005,50.14780189,
09/05/2005,51.20341108,
16/05/2005,44.44634645,
25/05/2005,48.4688412,
01/06/2005,58.76912999,
06/06/2005,62.13801408,
13/06/2005,55.78448962,
20/06/2005,50.42562611,
27/06/2005,57.11101819,
04/07/2005,62.59825064,
11/07/2005,47.17144534,
25/07/2005,47.75900918,
01/08/2005,50.83193657,
08/08/2005,47.70819427,
15/08/2005,47.7009395,
30/08/2005,46.13981821,
05/09/2005,41.85145299,
12/09/2005,46.28526288,
19/09/2005,43.48440036,
26/09/2005,42.96208677,
03/10/2005,50.12690652,
10/10/2005,61.09381779,
17/10/2005,44.03042474,
07/11/2005,45.54695104,
15/11/2005,43.24304164,
22/11/2005,42.59274586,
28/11/2005,42.87405084,
05/12/2005,44.45088733,
12/12/2005,42.48678217,
19/12/2005,40.01663212,
03/01/2006,42.10287363,
09/01/2006,41.99229635,
16/01/2006,42.5396467,
23/01/2006,42.4080095,
06/02/2006,40.9177915,
13/02/2006,40.75492395,
21/02/2006,43.23528442,
27/02/2006,42.43206065,
06/03/2006,42.38772875,
15/03/2006,64.41377705,
20/03/2006,49.32339927,
29/03/2006,72.82204006,
03/04/2006,101.0939787,
11/04/2006,59.06242627,
18/04/2006,54.68698382,
25/04/2006,73.5482528,
04/05/2006,77.34515523,
08/05/2006,70.49103828,
15/05/2006,69.36337465,
23/05/2006,62.14655061,
06/06/2006,46.88712591,
12/06/2006,47.97942215,
20/06/2006,59.73214202,
27/06/2006,69.65127141,
03/07/2006,66.17758461,
10/07/2006,69.95373685,
17/07/2006,58.65182857,
07/08/2006,59.96650315,
14/08/2006,54.02183693,
21/08/2006,56.91473824,
29/08/2006,58.43114954,
04/09/2006,51.4070327,
12/09/2006,58.14414157,
25/09/2006,55.551723,
03/10/2006,57.40233296,
09/10/2006,48.97686146,
30/10/2006,42.69473857,
06/11/2006,43.16003314,
18/12/2006,41.75557478,
15/01/2007,39.70031662,
22/01/2007,40.8371319,
29/01/2007,40.21964581,
05/02/2007,42.8402927,
16/02/2007,48.81132102,
20/02/2007,44.83343773,
26/02/2007,43.52116455,
07/03/2007,44.8207251,
12/03/2007,42.68631865,
20/03/2007,85.66756631,
26/03/2007,58.21302827,
10/04/2007,50.23143783,
16/04/2007,64.08940838,
23/04/2007,51.5749073,
30/04/2007,41.95807578,
08/05/2007,42.45432385,
21/05/2007,72.25091998,
04/06/2007,57.57490848,
11/06/2007,54.07133793,
25/06/2007,46.72226478,
02/07/2007,45.53966592,
09/07/2007,50.09555506,
16/07/2007,53.37325936,
23/07/2007,53.92745678,
30/07/2007,61.98323074,
06/08/2007,49.79171636,
13/08/2007,48.37640033,
20/08/2007,50.41779489,
28/08/2007,48.60995546,
03/09/2007,55.34572173,
10/09/2007,56.99653706,
17/09/2007,49.07685105,
28/09/2007,57.85223152,
02/10/2007,55.54115414,
08/10/2007,48.43138701,
25/10/2007,48.99114422,
30/10/2007,46.66483161,
05/11/2007,45.80332366,
12/11/2007,44.76619517,
22/11/2007,43.46455203,
11/12/2007,45.19667337,
28/01/2008,42.29932932,
13/02/2008,46.53305233,
20/02/2008,47.38611711,
27/02/2008,53.66568759,
05/03/2008,51.08792762,
17/03/2008,54.30133032,
31/03/2008,54.05722742,
07/04/2008,74.09815666,
14/04/2008,61.12515343,
21/04/2008,85.6487364,
28/04/2008,80.83673473,
06/05/2008,69.04072323,
12/05/2008,48.93770312,
19/05/2008,52.3703501,
28/05/2008,50.63858139,
02/06/2008,51.81347367,
09/06/2008,51.7700187,
16/06/2008,55.7537791,
23/06/2008,56.56059522,
30/06/2008,62.56281493,
14/07/2008,46.19698037,
21/07/2008,45.91698797,
28/07/2008,48.80791009,
20/08/2008,55.08711501,
26/08/2008,50.54294776,
02/09/2008,61.44042365,
10/09/2008,60.50692514,
15/09/2008,53.24324306,
22/09/2008,8.24770445,
29/09/2008,44.67987748,
06/10/2008,54.49768364,
13/10/2008,48.77543129,
21/10/2008,61.23672983,
27/10/2008,54.88794184,
03/11/2008,71.06237668,
17/11/2008,49.0152683,
26/11/2008,48.25912497,
01/12/2008,58.04528909,
08/12/2008,45.4103679,
15/12/2008,47.34951885,
22/12/2008,46.37006087,
05/01/2009,48.27169261,
13/01/2009,42.56412601,
21/01/2009,44.92653973,
26/01/2009,42.80123532,
11/02/2009,43.24144636,
16/02/2009,43.88170175,
23/02/2009,43.39214659,
02/03/2009,46.96153885,
