################################################################################
# UK Earth System Model (UKESM1) data for Total Integrated Primary Production ( TotalIntegratedPrimaryProduction ) in [Gt/yr].
# Data prepared by Lee de Mora (ledm@pml.ac.uk) from Plymouth Marine Laboratory.
# Experiment type: UKESM1 Historical run (2560), with new SO2 emissions height 
# jobID: u-bb277 
################################################################################

year, TotalIntegratedPrimaryProduction [Gt/yr]
1851.4136986301369, 48.55561717900385
1852.4136986301369, 47.969656289282625
1853.4136986301369, 47.397518099129584
1854.4136986301369, 48.4308439781477
1855.4136986301369, 47.97065868092557
1856.4136986301369, 48.62914578788383
1857.4136986301369, 48.332099854440976
1858.4136986301369, 46.99106053213628
1859.4136986301369, 45.76928280446631
1860.4136986301369, 46.74816130475735
1861.4136986301369, 47.78181028373926
1862.4136986301369, 47.87338420592529
1863.4136986301369, 47.86051044536535
1864.4136986301369, 47.75928250196749
1865.4136986301369, 47.67099984976301
1866.4136986301369, 47.64945620826067
1867.4136986301369, 47.86320212818773
1868.4136986301369, 48.381048680318145
1869.4136986301369, 47.374410747768934
1870.4136986301369, 47.482952061172426
1871.4136986301369, 49.084792001656986
1872.4136986301369, 46.92386340478927
1873.4136986301369, 47.48450893828632
1874.4136986301369, 47.995150675619804
1875.4136986301369, 48.524929781705325
1876.4136986301369, 48.18073509846983
1877.4136986301369, 47.30990171304134
1878.4136986301369, 47.25500831647145
1879.4136986301369, 47.41450898892733
1880.4136986301369, 47.265432001776894
1881.4136986301369, 47.630342496745136
1882.4136986301369, 48.660990765346924
1883.4136986301369, 47.677849748519506
1884.4136986301369, 47.40358652803146
1885.4136986301369, 48.57625661995269
1886.4136986301369, 47.43604291747868
1887.4136986301369, 47.1143343885031
1888.4136986301369, 47.24277398081385
1889.4136986301369, 47.41783925325714
1890.4136986301369, 46.76559933748569
1891.4136986301369, 47.86768692829007
1892.4136986301369, 48.4243344085293
1893.4136986301369, 47.08162514608026
1894.4136986301369, 47.27224188004815
1895.4136986301369, 48.06370725085184
1896.4136986301369, 48.35658180623588
1897.4136986301369, 47.41461031556997
1898.4136986301369, 47.23775422173044
1899.4136986301369, 48.27593038562047
1900.4136986301369, 48.75772504040548
1901.4136986301369, 47.56045230092611
1902.4136986301369, 46.93784456410095
1903.4136986301369, 48.91231913789029
1904.4136986301369, 47.89275313466017
1905.4136986301369, 47.09201005715829
1906.4136986301369, 47.54864218719963
1907.4136986301369, 49.81474059941418
1908.4136986301369, 48.36933339962412
1909.4136986301369, 48.68355350844569
1910.4136986301369, 48.21392934644423
1911.4136986301369, 48.478739058021745
1912.4136986301369, 48.22060423483503
1913.4136986301369, 48.72644314874703
1914.4136986301369, 48.1242326079748
1915.4136986301369, 47.380177910560114
1916.4136986301369, 48.67362995205732
1917.4136986301369, 49.367485210295776
1918.4136986301369, 49.44685323000553
1919.4136986301369, 48.045796369902504
1920.4136986301369, 46.60570363077386
1921.4136986301369, 48.514300027983914
1922.4136986301369, 47.77128291511446
1923.4136986301369, 47.05574738916388
1924.4136986301369, 46.94526183263332
1925.4136986301369, 46.95940739140126
1926.4136986301369, 48.3517890723637
1927.4136986301369, 47.56539719820519
1928.4136986301369, 47.59683236381578
1929.4136986301369, 47.31968032160363
1930.4136986301369, 46.7232389299876
1931.4136986301369, 47.560849941387026
1932.4136986301369, 47.93998477120757
1933.4136986301369, 47.756636536945315
1934.4136986301369, 46.62679706212619
1935.4136986301369, 48.15110949358391
1936.4136986301369, 48.11168249422486
1937.4136986301369, 47.525100485535425
1938.4136986301369, 47.50282181652097
1939.4136986301369, 47.73435488541847
1940.4136986301369, 48.138873757058256
1941.4136986301369, 48.106016355889864
1942.4136986301369, 47.809541375187905
1943.4136986301369, 48.4139771830955
1944.4136986301369, 48.03288950628397
1945.4136986301369, 47.73534245149381
1946.4136986301369, 48.39227019783047
1947.4136986301369, 48.0844425895836
1948.4136986301369, 48.331455858397234
1949.4136986301369, 47.696165923403576
1950.4136986301369, 47.03268165249536
1951.4136986301369, 47.43953106006681
1952.4136986301369, 47.73392491553087
1953.4136986301369, 47.262658144383735
1954.4136986301369, 47.75778021372652
1955.4136986301369, 48.95886572965492
1956.4136986301369, 47.22817957675184
1957.4136986301369, 47.223565044408396
1958.4136986301369, 47.90722928001895
1959.4136986301369, 47.924239387919776
