################################################################################
# UK Earth System Model (UKESM1) data for Total Integrated Primary Production ( TotalIntegratedPrimaryProduction ) in [Gt/yr].
# Data prepared by Lee de Mora (ledm@pml.ac.uk) from Plymouth Marine Laboratory.
# Experiment type: UKESM1 Historical run (2120) 
# jobID: u-bc370 
################################################################################

year, TotalIntegratedPrimaryProduction [Gt/yr]
1851.4136986301369, 47.24838079421113
1852.4136986301369, 46.78865495527538
1853.4136986301369, 47.563766707512215
1854.4136986301369, 48.451648186082096
1855.4136986301369, 48.42150740891157
1856.4136986301369, 47.05040035676711
1857.4136986301369, 46.799449963705335
1858.4136986301369, 48.13536847426806
1859.4136986301369, 48.2558280818694
1860.4136986301369, 46.64090732937132
1861.4136986301369, 48.33105007848076
1862.4136986301369, 49.63249787660949
1863.4136986301369, 48.7600945365211
1864.4136986301369, 48.37624095062112
1865.4136986301369, 48.167022983914
1866.4136986301369, 49.14728705270609
1867.4136986301369, 48.4260534396089
1868.4136986301369, 47.34996512442423
1869.4136986301369, 48.24617940775072
1870.4136986301369, 47.94875033533311
1871.4136986301369, 47.80660251951015
1872.4136986301369, 48.89584652297921
1873.4136986301369, 48.5570894895881
1874.4136986301369, 46.59178753754907
1875.4136986301369, 46.97624795630757
1876.4136986301369, 47.03577371666118
1877.4136986301369, 47.78280931633699
1878.4136986301369, 47.65673456664815
1879.4136986301369, 48.81317826990815
1880.4136986301369, 47.40525748742334
1881.4136986301369, 47.399511584354116
1882.4136986301369, 49.00613024762587
1883.4136986301369, 47.03022334247708
1884.4136986301369, 45.759876840015494
1885.4136986301369, 48.89140592361603
1886.4136986301369, 49.35883475376558
1887.4136986301369, 48.49700285433441
1888.4136986301369, 48.978887349055015
1889.4136986301369, 48.74457774933748
1890.4136986301369, 47.61434448808732
1891.4136986301369, 46.75529679467949
1892.4136986301369, 47.90989477202552
1893.4136986301369, 47.71821720160829
1894.4136986301369, 48.22288877383045
1895.4136986301369, 48.25723029723604
1896.4136986301369, 48.424865852835055
1897.4136986301369, 48.14825883119041
1898.4136986301369, 47.31205527383482
1899.4136986301369, 48.71873180983686
1900.4136986301369, 47.941844700595794
1901.4136986301369, 48.31849706256137
1902.4136986301369, 47.845436388398646
1903.4136986301369, 46.90996902784564
1904.4136986301369, 48.26737937013417
1905.4136986301369, 50.51907015426807
1906.4136986301369, 48.37599909002034
1907.4136986301369, 48.30855243497128
1908.4136986301369, 47.065238515135604
1909.4136986301369, 47.57603448897278
1910.4136986301369, 48.423824444688904
1911.4136986301369, 47.08549194960355
1912.4136986301369, 47.70927676512257
1913.4136986301369, 48.34491330658679
1914.4136986301369, 48.008425272087784
1915.4136986301369, 49.214563621529535
1916.4136986301369, 48.42484115306658
1917.4136986301369, 47.33463805079822
1918.4136986301369, 47.4937009327922
1919.4136986301369, 47.963413060201695
1920.4136986301369, 48.637666456888994
1921.4136986301369, 48.90494434080853
1922.4136986301369, 48.25830741753532
1923.4136986301369, 48.178445251217646
1924.4136986301369, 47.9005439588657
1925.4136986301369, 47.00149705340835
1926.4136986301369, 46.67594696005759
1927.4136986301369, 48.25440737175818
1928.4136986301369, 48.01813902759313
1929.4136986301369, 47.689862618359
1930.4136986301369, 47.522656060675544
1931.4136986301369, 48.48045158095388
1932.4136986301369, 47.150363415539736
1933.4136986301369, 47.81378857190515
1934.4136986301369, 49.09944401305569
1935.4136986301369, 48.309151820257746
1936.4136986301369, 46.70818272418866
1937.4136986301369, 47.12022778131288
1938.4136986301369, 47.23572117567691
1939.4136986301369, 46.57062383497893
1940.4136986301369, 47.14958105111049
1941.4136986301369, 48.58799574583821
1942.4136986301369, 47.99413650460612
1943.4136986301369, 46.61322436417439
1944.4136986301369, 47.15792498319036
1945.4136986301369, 47.51421381070559
1946.4136986301369, 48.45759136600513
1947.4136986301369, 49.210118793993054
1948.4136986301369, 49.28735537024664
1949.4136986301369, 48.4434959338732
1950.4136986301369, 47.58089102784832
1951.4136986301369, 46.5785942307657
1952.4136986301369, 47.53656231352303
1953.4136986301369, 48.53700631199705
1954.4136986301369, 47.82079664580095
1955.4136986301369, 47.73909978011207
1956.4136986301369, 48.24772210385255
1957.4136986301369, 47.80431481573527
1958.4136986301369, 48.0490487233757
1959.4136986301369, 46.88950755816566
1960.4136986301369, 47.517728705016836
1961.4136986301369, 47.75561505420309
1962.4136986301369, 47.74584368409296
1963.4136986301369, 48.0009005767339
1964.4136986301369, 47.977452715511795
1965.4136986301369, 47.512077894028494
1966.4136986301369, 47.17607912044809
1967.4136986301369, 49.22063658659932
1968.4136986301369, 49.036682962038526
1969.4136986301369, 46.754415948962176
1970.4136986301369, 48.978173081801835
1971.4136986301369, 47.590984666056116
1972.4136986301369, 47.85027494855714
1973.4136986301369, 48.213561495105395
1974.4136986301369, 48.154980462594004
1975.4136986301369, 48.68417390486958
1976.4136986301369, 49.508426525177626
1977.4136986301369, 50.12942613295886
1978.4136986301369, 49.824211248473866
1979.4136986301369, 48.374289333164924
1980.4136986301369, 47.80299467489925
1981.4136986301369, 47.97828477511323
1982.4136986301369, 48.050083617749614
1983.4136986301369, 48.19477640179767
1984.4136986301369, 47.620395693462186
1985.4136986301369, 48.39356018861361
1986.4136986301369, 47.32804979568481
1987.4136986301369, 47.90857834454068
1988.4136986301369, 48.9067779252951
1989.4136986301369, 48.472003249015145
1990.4136986301369, 47.371212868466884
1991.4136986301369, 48.351437438527185
1992.4136986301369, 48.19770189203567
1993.4136986301369, 47.62618720363662
1994.4136986301369, 49.09030906593061
1995.4136986301369, 48.48553307142093
1996.4136986301369, 47.856566058632744
1997.4136986301369, 47.73275639521765
1998.4136986301369, 49.02095427733976
1999.4136986301369, 48.87432129369227
2000.4136986301369, 47.119211739287444
2001.4136986301369, 46.82827033186118
2002.4136986301369, 47.34947391699418
2003.4136986301369, 47.789437186817196
2004.4136986301369, 47.34135585658193
2005.4136986301369, 47.616476936330635
2006.4136986301369, 47.51047186228344
2007.4136986301369, 46.932625785141155
2008.4136986301369, 47.480420938901695
2009.4136986301369, 48.44957178952454
2010.4136986301369, 47.089204236434504
2011.4136986301369, 46.83125572959232
2012.4136986301369, 46.63643997024967
2013.4136986301369, 46.692949426002514
2014.4136986301369, 46.12636942234111
