################################################################################
# UK Earth System Model (UKESM1) data for Total Integrated Primary Production ( TotalIntegratedPrimaryProduction ) in [Gt/yr].
# Data prepared by Lee de Mora (ledm@pml.ac.uk) from Plymouth Marine Laboratory.
# Experiment type: UKESM1 SSP5 3.4-OS R8 (2560) 
# jobID: u-bh809 
################################################################################

year, TotalIntegratedPrimaryProduction [Gt/yr]
2041.4136986301369, 44.13012817808649
2042.4136986301369, 44.15514490638924
2043.4136986301369, 44.085062421765365
2044.4136986301369, 44.09965923073101
2045.4136986301369, 44.744008578532394
2046.4136986301369, 44.28547247508338
2047.4136986301369, 43.433941727147605
2048.413698630137, 44.00359541681288
2049.413698630137, 43.953772348183946
2050.413698630137, 43.52100376085194
2051.413698630137, 43.171911703867615
2052.413698630137, 44.49165814353517
2053.413698630137, 45.06705816754755
2054.413698630137, 44.014129827066604
2055.413698630137, 43.70778536778192
2056.413698630137, 43.77021437795693
2057.413698630137, 44.20272099799866
2058.413698630137, 44.392203484364614
2059.413698630137, 43.385531000463104
2060.413698630137, 42.98554059041842
2061.413698630137, 44.14740949966238
2062.413698630137, 45.29059330902543
2063.413698630137, 43.80541253567594
2064.413698630137, 42.262932807738856
2065.413698630137, 43.98350320101664
2066.413698630137, 44.20166400542547
2067.413698630137, 44.62282076203994
2068.413698630137, 44.79824613160666
2069.413698630137, 44.942689169643465
2070.413698630137, 43.63924572909846
2071.413698630137, 43.32563651799964
2072.413698630137, 43.537403524601515
2073.413698630137, 43.5868708683846
2074.413698630137, 43.25800202431619
2075.413698630137, 43.146109901416686
2076.413698630137, 43.03732529848633
2077.413698630137, 43.91033352962364
2078.413698630137, 44.19647738974116
2079.413698630137, 43.922135716571546
2080.413698630137, 43.60461732442123
2081.413698630137, 44.63505450322276
2082.413698630137, 44.45740485098114
2083.413698630137, 43.577520355319216
2084.413698630137, 43.6122906368809
2085.413698630137, 42.564052787671
2087.413698630137, 44.33751065651201
2088.413698630137, 45.08758631423938
2089.413698630137, 44.37231582560845
2090.413698630137, 43.83590936263674
2091.413698630137, 43.71375772702764
2092.413698630137, 44.43221197516477
2093.413698630137, 43.71431815943982
2094.413698630137, 44.29402480297332
2095.413698630137, 45.03775089558738
2096.413698630137, 44.73352854541354
2097.413698630137, 44.21979215842007
2098.413698630137, 44.499116671406895
2099.413698630137, 44.71418819434838
2100.413698630137, 43.924510573533865
