################################################################################
# UK Earth System Model (UKESM1) data for Total Integrated Primary Production ( TotalIntegratedPrimaryProduction ) in [Gt/yr].
# Data prepared by Lee de Mora (ledm@pml.ac.uk) from Plymouth Marine Laboratory.
# Experiment type: Historical 
# jobID: u-bd288 
################################################################################

year, TotalIntegratedPrimaryProduction [Gt/yr]
1851.4136986301369, 48.58392789799707
1852.4136986301369, 47.21497960373271
1853.4136986301369, 47.56181999465879
1854.4136986301369, 47.670775822076216
1855.4136986301369, 48.330928952108
1856.4136986301369, 47.43813699835005
1857.4136986301369, 47.92214841993163
1858.4136986301369, 47.64051900238139
1859.4136986301369, 48.528405641118034
1860.4136986301369, 48.51382359691333
1861.4136986301369, 47.98518468401811
1862.4136986301369, 48.14833959462426
1863.4136986301369, 48.144132380342135
1864.4136986301369, 48.05146405899943
1865.4136986301369, 47.59421992573576
1866.4136986301369, 48.05725272463519
1867.4136986301369, 47.97682386338708
1868.4136986301369, 47.42153061552822
1869.4136986301369, 47.84761635034639
1870.4136986301369, 49.1710397580733
1871.4136986301369, 49.859308471094764
1872.4136986301369, 48.761990318148065
1873.4136986301369, 47.71408522281152
1874.4136986301369, 47.957946355159265
1875.4136986301369, 47.807852542912684
1876.4136986301369, 47.91498441487557
1877.4136986301369, 48.93156231188517
1878.4136986301369, 48.59513796412673
1879.4136986301369, 48.806620349333556
1880.4136986301369, 47.919928075033056
1881.4136986301369, 47.61801930676724
1882.4136986301369, 47.21323213107454
1883.4136986301369, 47.85786457028167
1884.4136986301369, 48.13087079312427
1885.4136986301369, 48.6067353318608
1886.4136986301369, 48.132882096004415
1887.4136986301369, 47.81243860135403
1888.4136986301369, 47.601620955648556
1889.4136986301369, 47.762737800184404
1890.4136986301369, 48.8564161962241
1891.4136986301369, 47.64908379186228
1892.4136986301369, 46.80072439724436
1893.4136986301369, 47.19916718387351
1894.4136986301369, 46.90546661894305
1895.4136986301369, 48.10863108983993
1896.4136986301369, 48.04544697575607
1897.4136986301369, 46.55116390170887
1898.4136986301369, 47.57338843477364
1899.4136986301369, 47.0603107135545
1900.4136986301369, 47.641345629908415
1901.4136986301369, 47.5411929113035
1902.4136986301369, 48.77940476152352
1903.4136986301369, 47.824768655708034
1904.4136986301369, 47.20010721264953
1905.4136986301369, 48.09675454385341
1906.4136986301369, 45.99348039407542
1907.4136986301369, 46.734086751352805
1908.4136986301369, 46.39931199519072
1909.4136986301369, 48.64878036888487
1910.4136986301369, 47.81493758915609
1911.4136986301369, 48.078915375613875
1912.4136986301369, 47.030800805187454
1913.4136986301369, 46.37206056988531
1914.4136986301369, 48.26632577882824
1915.4136986301369, 47.48710420018507
1916.4136986301369, 47.00280666882672
1917.4136986301369, 48.903290321980045
1918.4136986301369, 48.395451228098246
1919.4136986301369, 48.81215679088471
1920.4136986301369, 47.38575524352182
1921.4136986301369, 46.4941813753186
1922.4136986301369, 48.371589026887264
1923.4136986301369, 48.485214559965684
1924.4136986301369, 48.28948260847933
1925.4136986301369, 47.639986764282206
1926.4136986301369, 47.70703446408075
1927.4136986301369, 48.31724561364507
1928.4136986301369, 47.55916154740389
1929.4136986301369, 47.98115290472232
1930.4136986301369, 48.163485472839234
1931.4136986301369, 48.05739073247569
1932.4136986301369, 48.184713165767334
1933.4136986301369, 47.196045470796115
1934.4136986301369, 47.490032198111436
1935.4136986301369, 48.165971494927426
1936.4136986301369, 47.272952057143776
1937.4136986301369, 47.58631425785471
1938.4136986301369, 47.82882365056681
1939.4136986301369, 47.204187794127286
1940.4136986301369, 46.564048394857906
1941.4136986301369, 47.10936698616968
1942.4136986301369, 48.291383344636685
1943.4136986301369, 49.219900575386255
1944.4136986301369, 48.141812705476944
1945.4136986301369, 47.604810852883716
1946.4136986301369, 47.922017762120106
1947.4136986301369, 47.68846364119023
1948.4136986301369, 48.09615218470479
1949.4136986301369, 47.91510594592039
1950.4136986301369, 48.244529849481594
1951.4136986301369, 48.75529055498077
1952.4136986301369, 48.264177617827485
1953.4136986301369, 46.60377385516543
1954.4136986301369, 46.986902609980625
1955.4136986301369, 47.496759087762335
1956.4136986301369, 47.424766747620744
