################################################################################
# UK Earth System Model (UKESM1) data for Total Integrated Primary Production ( TotalIntegratedPrimaryProduction ) in [Gt/yr].
# Data prepared by Lee de Mora (ledm@pml.ac.uk) from Plymouth Marine Laboratory.
# Experiment type: UKESM1 SSP4 3.4 R8 (2560) 
# jobID: u-bh808 
################################################################################

year, TotalIntegratedPrimaryProduction [Gt/yr]
2016.4136986301369, 46.90186687964763
2017.4136986301369, 47.79101347550252
2018.4136986301369, 47.544155385473765
2019.4136986301369, 46.2386857034559
2020.4136986301369, 45.46258642294126
2021.4136986301369, 46.19235505527059
2022.4136986301369, 47.250369187971884
2023.4136986301369, 45.87819995571529
2024.4136986301369, 46.606107123050954
2025.4136986301369, 47.07251488271752
2026.4136986301369, 45.462676948281285
2027.4136986301369, 44.83439032574962
2028.4136986301369, 44.79104776299439
2029.4136986301369, 45.29462119125695
2030.4136986301369, 45.949927737430066
2031.4136986301369, 45.265188438288064
2032.4136986301369, 45.19787464431158
2033.4136986301369, 45.156978063849614
2034.4136986301369, 45.248868758961216
2035.4136986301369, 45.54833015419745
2036.4136986301369, 44.37570398312472
2037.4136986301369, 44.19801972535352
2038.4136986301369, 45.03188002294877
2039.4136986301369, 45.45336741512479
2040.4136986301369, 45.05029652906196
2041.4136986301369, 45.026383912194156
2042.4136986301369, 44.629984521011586
2043.4136986301369, 43.94615354805803
2044.4136986301369, 44.67588183561706
2045.4136986301369, 44.88896395681132
2046.4136986301369, 44.96498473117308
2047.4136986301369, 44.60727811914911
2048.413698630137, 44.33703571663415
2049.413698630137, 44.04749500800023
2050.413698630137, 44.00617059588009
2051.413698630137, 44.07500318959195
2052.413698630137, 44.7180587207438
2053.413698630137, 44.71668191056093
2054.413698630137, 43.54978768820178
2055.413698630137, 44.120710712240346
2056.413698630137, 44.806147396283514
2057.413698630137, 44.32211485728117
2058.413698630137, 44.78131143494632
2059.413698630137, 43.44902007241819
2060.413698630137, 43.63564938936653
2061.413698630137, 44.558405698137356
2062.413698630137, 44.2557043362102
2063.413698630137, 44.3986011753692
2064.413698630137, 43.09478668218014
2065.413698630137, 43.11262927736485
2066.413698630137, 43.13106421165465
2067.413698630137, 44.913984222615454
2068.413698630137, 44.188313437213374
2069.413698630137, 43.92125476061338
2070.413698630137, 43.55956147313825
2071.413698630137, 43.23018674701734
2072.413698630137, 43.42934346861015
2073.413698630137, 44.35664153830357
2074.413698630137, 43.59919371926652
2075.413698630137, 43.879199077473565
2076.413698630137, 44.506259913013295
2077.413698630137, 43.79924932198944
2078.413698630137, 43.02570015475177
2079.413698630137, 43.62967180434802
2080.413698630137, 43.79770791496026
2081.413698630137, 43.5858604952008
2082.413698630137, 42.869789600530154
2083.413698630137, 44.317912527725326
2084.413698630137, 43.766104113761024
2085.413698630137, 43.72116667126091
2086.413698630137, 44.30356028999253
2087.413698630137, 43.669683310308166
2088.413698630137, 43.24409630299965
2089.413698630137, 43.955465101370685
2090.413698630137, 44.554288503009616
2091.413698630137, 43.99469065896612
2092.413698630137, 42.63953814953406
2093.413698630137, 44.44220390490544
2094.413698630137, 44.17906923568685
2095.413698630137, 43.57126198094206
2096.413698630137, 42.98118070537815
2097.413698630137, 43.04144988627811
2098.413698630137, 43.31638159573982
2099.413698630137, 43.30406189314843
2100.413698630137, 44.748317379417905
